Dataset;Trigger;WindowSize;PoolSize;CandidatePool;Split;SplitStartDate;SplitEndDate;DiscoveryOccurrences;Occurrences;AverageBestHit;WindowsAtLeast2;RateAtLeast2;WindowsAtLeast3;RateAtLeast3;WindowsAtLeast4;RateAtLeast4;WindowsAtLeast5;RateAtLeast5;WindowsAtLeast6;RateAtLeast6;RandomAverageBestHit;RandomRateAtLeast2;RandomRateAtLeast3;RandomRateAtLeast4;RandomRateAtLeast5;RandomRateAtLeast6;LiftAtLeast2PctPoints;LiftAtLeast3PctPoints;LiftAtLeast4PctPoints;LiftAtLeast5PctPoints;LiftAtLeast6PctPoints
NEW_MODE;29;9;13;02,07,16,28,31,45,56,67,68,72,74,77,84;VALIDATION;2020-05-30;2023-11-18;111;30;2.066667;24;80.0;8;26.666667;0;0.0;0;0.0;0;0.0;2.197133;87.746667;28.733333;3.16;0.106667;0.0;-7.746667;-2.066666;-3.16;-0.106667;0.0
NEW_MODE;29;9;13;02,07,16,28,31,45,56,67,68,72,74,77,84;TEST;2023-11-21;2026-08-04;111;35;2.314286;30;85.714286;12;34.285714;3;8.571429;1;2.857143;0;0.0;2.1948;87.72;28.537143;3.102857;0.137143;0.0;-2.005714;5.748571;5.468572;2.72;0.0
NEW_MODE;30;9;13;01,12,22,23,25,32,39,49,54,55,66,67,75;DISCOVERY;2009-07-02;2020-05-28;101;101;2.455446;91;90.09901;42;41.584158;11;10.891089;3;2.970297;0;0.0;2.201901;87.564357;29.156435;3.320792;0.150495;0.00396;2.534653;12.427723;7.570297;2.819802;-0.00396
NEW_MODE;30;9;13;01,12,22,23,25,32,39,49,54,55,66,67,75;VALIDATION;2020-05-30;2023-11-18;101;35;2.114286;32;91.428571;7;20.0;0;0.0;0;0.0;0;0.0;2.214857;88.714286;29.302857;3.314286;0.165714;0.0;2.714285;-9.302857;-3.314286;-0.165714;0.0
NEW_MODE;30;9;13;01,12,22,23,25,32,39,49,54,55,66,67,75;TEST;2023-11-21;2026-08-04;101;39;2.076923;34;87.179487;7;17.948718;1;2.564103;0;0.0;0;0.0;2.199641;87.651282;28.989744;3.14359;0.189744;0.0;-0.471795;-11.041026;-0.579487;-0.189744;0.0
NEW_MODE;31;9;13;12,39,41,42,44,54,56,59,65,77,79,86,87;DISCOVERY;2009-07-02;2020-05-28;107;107;2.588785;101;94.392523;60;56.074766;9;8.411215;0;0.0;0;0.0;2.200804;87.900935;28.964486;3.078505;0.153271;0.001869;6.491588;27.11028;5.33271;-0.153271;-0.001869
NEW_MODE;31;9;13;12,39,41,42,44,54,56,59,65,77,79,86,87;VALIDATION;2020-05-30;2023-11-18;107;35;2.2;31;88.571429;10;28.571429;1;2.857143;0;0.0;0;0.0;2.2052;87.84;29.428571;3.12;0.165714;0.0;0.731429;-0.857142;-0.262857;-0.165714;0.0
NEW_MODE;31;9;13;12,39,41,42,44,54,56,59,65,77,79,86,87;TEST;2023-11-21;2026-08-04;107;40;2.05;34;85.0;8;20.0;0;0.0;0;0.0;0;0.0;2.1939;87.47;28.55;3.215;0.165;0.0;-2.47;-8.55;-3.215;-0.165;0.0
NEW_MODE;32;9;13;01,02,16,21,22,24,29,51,58,68,69,74,84;DISCOVERY;2009-07-02;2020-05-28;131;131;2.366412;127;96.946565;43;32.824427;9;6.870229;0;0.0;0;0.0;2.196992;87.68855;28.787786;3.083969;0.154199;0.001527;9.258015;4.036641;3.78626;-0.154199;-0.001527
NEW_MODE;32;9;13;01,02,16,21,22,24,29,51,58,68,69,74,84;VALIDATION;2020-05-30;2023-11-18;131;38;1.973684;25;65.789474;11;28.947368;1;2.631579;0;0.0;0;0.0;2.185053;86.942105;28.78421;2.710526;0.073684;0.0;-21.152631;0.163158;-0.078947;-0.073684;0.0
NEW_MODE;32;9;13;01,02,16,21,22,24,29,51,58,68,69,74,84;TEST;2023-11-21;2026-08-04;131;29;2.137931;23;79.310345;9;31.034483;1;3.448276;0;0.0;0;0.0;2.204345;88.303448;28.813793;3.172414;0.144828;0.0;-8.993103;2.22069;0.275862;-0.144828;0.0
NEW_MODE;33;9;13;06,16,19,25,29,37,46,51,65,72,79,82,84;DISCOVERY;2009-07-02;2020-05-28;115;115;2.486957;106;92.173913;57;49.565217;8;6.956522;0;0.0;0;0.0;2.195217;87.553043;28.685217;3.118261;0.175652;0.001739;4.62087;20.88;3.838261;-0.175652;-0.001739
NEW_MODE;33;9;13;06,16,19,25,29,37,46,51,65,72,79,82,84;VALIDATION;2020-05-30;2023-11-18;115;32;2.3125;29;90.625;10;31.25;3;9.375;0;0.0;0;0.0;2.198313;87.91875;28.84375;2.93125;0.14375;0.0;2.70625;2.40625;6.44375;-0.14375;0.0
NEW_MODE;33;9;13;06,16,19,25,29,37,46,51,65,72,79,82,84;TEST;2023-11-21;2026-08-04;115;39;2.051282;33;84.615385;8;20.512821;0;0.0;0;0.0;0;0.0;2.20482;87.794872;29.158974;3.374359;0.153846;0.0;-3.179487;-8.646153;-3.374359;-0.153846;0.0
NEW_MODE;34;9;13;04,09,12,21,26,39,45,49,59,61,67,68,70;DISCOVERY;2009-07-02;2020-05-28;120;120;2.408333;114;95.0;49;40.833333;5;4.166667;1;0.833333;0;0.0;2.200717;87.628333;29.068333;3.246667;0.138333;0.005;7.371667;11.765;0.92;0.695;-0.005
NEW_MODE;34;9;13;04,09,12,21,26,39,45,49,59,61,67,68,70;VALIDATION;2020-05-30;2023-11-18;120;33;2.212121;32;96.969697;6;18.181818;2;6.060606;0;0.0;0;0.0;2.212545;88.10303;29.4;3.581818;0.175758;0.0;8.866667;-11.218182;2.478788;-0.175758;0.0
NEW_MODE;34;9;13;04,09,12,21,26,39,45,49,59,61,67,68,70;TEST;2023-11-21;2026-08-04;120;40;2.225;33;82.5;11;27.5;3;7.5;2;5.0;0;0.0;2.2023;87.55;29.25;3.29;0.17;0.0;-5.05;-1.75;4.21;4.83;0.0
NEW_MODE;35;9;13;03,05,07,09,11,21,22,40,48,58,65,82,90;DISCOVERY;2009-07-02;2020-05-28;111;111;2.531532;107;96.396396;53;47.747748;10;9.009009;0;0.0;0;0.0;2.195261;87.347748;29.063063;2.994595;0.140541;0.0;9.048648;18.684685;6.014414;-0.140541;0.0
NEW_MODE;35;9;13;03,05,07,09,11,21,22,40,48,58,65,82,90;VALIDATION;2020-05-30;2023-11-18;111;39;2.102564;29;74.358974;14;35.897436;0;0.0;0;0.0;0;0.0;2.193077;87.015385;29.184615;2.979487;0.133333;0.0;-12.656411;6.712821;-2.979487;-0.133333;0.0
NEW_MODE;35;9;13;03,05,07,09,11,21,22,40,48,58,65,82,90;TEST;2023-11-21;2026-08-04;111;32;2.46875;29;90.625;15;46.875;3;9.375;0;0.0;0;0.0;2.21025;88.14375;29.4;3.3;0.2;0.0;2.48125;17.475;6.075;-0.2;0.0
NEW_MODE;36;9;13;06,07,08,17,33,40,46,62,63,71,73,78,87;DISCOVERY;2009-07-02;2020-05-28;98;98;2.377551;92;93.877551;39;39.795918;4;4.081633;0;0.0;0;0.0;2.204224;87.887755;29.114286;3.253061;0.183673;0.0;5.989796;10.681632;0.828572;-0.183673;0.0
NEW_MODE;36;9;13;06,07,08,17,33,40,46,62,63,71,73,78,87;VALIDATION;2020-05-30;2023-11-18;98;25;2.28;23;92.0;8;32.0;1;4.0;0;0.0;0;0.0;2.21168;88.024;29.912;3.088;0.144;0.0;3.976;2.088;0.912;-0.144;0.0
NEW_MODE;36;9;13;06,07,08,17,33,40,46,62,63,71,73,78,87;TEST;2023-11-21;2026-08-04;98;34;2.352941;32;94.117647;13;38.235294;1;2.941176;0;0.0;0;0.0;2.196706;87.329412;28.870588;3.27647;0.2;0.0;6.788235;9.364706;-0.335294;-0.2;0.0
NEW_MODE;37;9;13;02,06,09,15,28,42,47,54,59,63,66,76,90;DISCOVERY;2009-07-02;2020-05-28;109;109;2.458716;103;94.495413;46;42.201835;10;9.174312;0;0.0;0;0.0;2.194972;87.456881;28.700917;3.190826;0.159633;0.00367;7.038532;13.500918;5.983486;-0.159633;-0.00367
NEW_MODE;37;9;13;02,06,09,15,28,42,47,54,59,63,66,76,90;VALIDATION;2020-05-30;2023-11-18;109;46;2.086957;39;84.782609;10;21.73913;1;2.173913;0;0.0;0;0.0;2.205565;87.791305;29.404348;3.243478;0.134783;0.0;-3.008696;-7.665218;-1.069565;-0.134783;0.0
NEW_MODE;37;9;13;02,06,09,15,28,42,47,54,59,63,66,76,90;TEST;2023-11-21;2026-08-04;109;28;2.392857;26;92.857143;12;42.857143;1;3.571429;0;0.0;0;0.0;2.202143;87.707143;29.15;3.264286;0.1;0.0;5.15;13.707143;0.307143;-0.1;0.0
NEW_MODE;38;9;13;09,12,30,31,32,33,54,58,72,75,84,85,87;DISCOVERY;2009-07-02;2020-05-28;119;119;2.571429;113;94.957983;63;52.941176;11;9.243697;0;0.0;0;0.0;2.199429;87.794958;28.732773;3.297479;0.136134;0.003361;7.163025;24.208403;5.946218;-0.136134;-0.003361
NEW_MODE;38;9;13;09,12,30,31,32,33,54,58,72,75,84,85,87;VALIDATION;2020-05-30;2023-11-18;119;46;1.913043;35;76.086957;7;15.217391;0;0.0;0;0.0;0;0.0;2.183391;86.617392;28.482609;3.06087;0.186957;0.0;-10.530435;-13.265218;-3.06087;-0.186957;0.0
NEW_MODE;38;9;13;09,12,30,31,32,33,54,58,72,75,84,85,87;TEST;2023-11-21;2026-08-04;119;29;2;22;75.862069;7;24.137931;0;0.0;0;0.0;0;0.0;2.193379;87.068966;29.096552;3.027586;0.158621;0.0;-11.206897;-4.958621;-3.027586;-0.158621;0.0
NEW_MODE;39;9;13;03,06,12,17,23,25,34,40,62,76,81,87,89;DISCOVERY;2009-07-02;2020-05-28;115;115;2.452174;110;95.652174;48;41.73913;9;7.826087;0;0.0;0;0.0;2.20007;87.648696;28.925217;3.267826;0.170435;0.005217;8.003478;12.813913;4.558261;-0.170435;-0.005217
NEW_MODE;39;9;13;03,06,12,17,23,25,34,40,62,76,81,87,89;VALIDATION;2020-05-30;2023-11-18;115;46;2.130435;40;86.956522;10;21.73913;2;4.347826;0;0.0;0;0.0;2.184826;86.930435;28.391304;3.030435;0.13913;0.0;0.026087;-6.652174;1.317391;-0.13913;0.0
NEW_MODE;39;9;13;03,06,12,17,23,25,34,40,62,76,81,87,89;TEST;2023-11-21;2026-08-04;115;35;2.4;31;88.571429;14;40.0;4;11.428571;0;0.0;0;0.0;2.201029;87.811429;28.605714;3.434286;0.257143;0.005714;0.76;11.394286;7.994285;-0.257143;-0.005714
NEW_MODE;40;9;13;02,04,05,22,28,29,34,36,48,49,82,83,87;DISCOVERY;2009-07-02;2020-05-28;101;101;2.386139;97;96.039604;34;33.663366;9;8.910891;0;0.0;0;0.0;2.206733;88.081188;29.267326;3.20396;0.132673;0.00198;7.958416;4.39604;5.706931;-0.132673;-0.00198
NEW_MODE;40;9;13;02,04,05,22,28,29,34,36,48,49,82,83,87;VALIDATION;2020-05-30;2023-11-18;101;45;1.911111;34;75.555556;7;15.555556;0;0.0;0;0.0;0;0.0;2.190711;87.195556;28.746667;2.96;0.191111;0.0;-11.64;-13.191111;-2.96;-0.191111;0.0
NEW_MODE;40;9;13;02,04,05,22,28,29,34,36,48,49,82,83,87;TEST;2023-11-21;2026-08-04;101;42;2.214286;39;92.857143;11;26.190476;1;2.380952;0;0.0;0;0.0;2.189952;87.571429;28.166667;3.123809;0.152381;0.0;5.285714;-1.976191;-0.742857;-0.152381;0.0
NEW_MODE;41;9;13;18,19,24,27,28,29,34,52,59,61,74,76,88;DISCOVERY;2009-07-02;2020-05-28;118;118;2.457627;112;94.915254;52;44.067797;8;6.779661;0;0.0;0;0.0;2.204305;88.161017;28.957627;3.222034;0.11017;0.0;6.754237;15.11017;3.557627;-0.11017;0.0
NEW_MODE;41;9;13;18,19,24,27,28,29,34,52,59,61,74,76,88;VALIDATION;2020-05-30;2023-11-18;118;48;2.104167;41;85.416667;10;20.833333;2;4.166667;0;0.0;0;0.0;2.201708;87.725;29.229167;3.104167;0.125;0.0;-2.308333;-8.395834;1.0625;-0.125;0.0
NEW_MODE;41;9;13;18,19,24,27,28,29,34,52,59,61,74,76,88;TEST;2023-11-21;2026-08-04;118;38;2.263158;34;89.473684;13;34.210526;1;2.631579;0;0.0;0;0.0;2.189947;87.310526;28.689474;2.942105;0.073684;0.0;2.163158;5.521052;-0.310526;-0.073684;0.0
NEW_MODE;42;9;13;02,03,12,15,20,21,27,31,33,49,53,54,66;DISCOVERY;2009-07-02;2020-05-28;104;104;2.326923;94;90.384615;40;38.461538;4;3.846154;0;0.0;0;0.0;2.203731;87.832692;29.340385;3.042308;0.161538;0.001923;2.551923;9.121153;0.803846;-0.161538;-0.001923
NEW_MODE;42;9;13;02,03,12,15,20,21,27,31,33,49,53,54,66;VALIDATION;2020-05-30;2023-11-18;104;45;1.955556;36;80.0;8;17.777778;0;0.0;0;0.0;0;0.0;2.195022;87.648889;28.684444;3.088889;0.097778;0.0;-7.648889;-10.906666;-3.088889;-0.097778;0.0
NEW_MODE;42;9;13;02,03,12,15,20,21,27,31,33,49,53,54,66;TEST;2023-11-21;2026-08-04;104;45;2.155556;40;88.888889;12;26.666667;0;0.0;0;0.0;0;0.0;2.194844;88.106667;28.315556;2.955555;0.12;0.0;0.782222;-1.648889;-2.955555;-0.12;0.0
NEW_MODE;43;9;13;01,03,28,30,32,39,60,63,64,70,75,84,86;DISCOVERY;2009-07-02;2020-05-28;110;110;2.290909;98;89.090909;31;28.181818;13;11.818182;0;0.0;0;0.0;2.198727;87.789091;28.930909;3.016364;0.154545;0.0;1.301818;-0.749091;8.801818;-0.154545;0.0
NEW_MODE;43;9;13;01,03,28,30,32,39,60,63,64,70,75,84,86;VALIDATION;2020-05-30;2023-11-18;110;39;2.307692;36;92.307692;11;28.205128;4;10.25641;0;0.0;0;0.0;2.194718;87.446154;28.830769;3.020513;0.189744;0.005128;4.861538;-0.625641;7.235897;-0.189744;-0.005128
NEW_MODE;43;9;13;01,03,28,30,32,39,60,63,64,70,75,84,86;TEST;2023-11-21;2026-08-04;110;45;2.355556;41;91.111111;16;35.555556;4;8.888889;0;0.0;0;0.0;2.205333;88.133333;29.191111;3.12;0.106667;0.0;2.977778;6.364445;5.768889;-0.106667;0.0
NEW_MODE;44;9;13;02,05,23,35,36,39,56,57,60,64,75,81,82;DISCOVERY;2009-07-02;2020-05-28;100;100;2.52;96;96.0;50;50.0;6;6.0;0;0.0;0;0.0;2.19098;87.22;28.644;3.11;0.14;0.0;8.78;21.356;2.89;-0.14;0.0
NEW_MODE;44;9;13;02,05,23,35,36,39,56,57,60,64,75,81,82;VALIDATION;2020-05-30;2023-11-18;100;36;2.055556;29;80.555556;9;25.0;0;0.0;0;0.0;0;0.0;2.208556;88.161111;29.472222;3.1;0.127778;0.0;-7.605555;-4.472222;-3.1;-0.127778;0.0
NEW_MODE;44;9;13;02,05,23,35,36,39,56,57,60,64,75,81,82;TEST;2023-11-21;2026-08-04;100;35;2.257143;29;82.857143;10;28.571429;5;14.285714;0;0.0;0;0.0;2.193829;87.057143;29.108571;3.102857;0.137143;0.0;-4.2;-0.537142;11.182857;-0.137143;0.0
NEW_MODE;45;9;13;01,11,18,26,34,38,44,55,58,63,75,78,81;DISCOVERY;2009-07-02;2020-05-28;132;132;2.287879;119;90.151515;42;31.818182;8;6.060606;1;0.757576;0;0.0;2.194773;87.486364;28.701515;3.183333;0.121212;0.0;2.665151;3.116667;2.877273;0.636364;0.0
NEW_MODE;45;9;13;01,11,18,26,34,38,44,55,58,63,75,78,81;VALIDATION;2020-05-30;2023-11-18;132;39;2.128205;33;84.615385;9;23.076923;2;5.128205;0;0.0;0;0.0;2.200666;87.974359;28.774359;3.194872;0.133333;0.010256;-3.358974;-5.697436;1.933333;-0.133333;-0.010256
NEW_MODE;45;9;13;01,11,18,26,34,38,44,55,58,63,75,78,81;TEST;2023-11-21;2026-08-04;132;41;2.365854;38;92.682927;13;31.707317;5;12.195122;0;0.0;0;0.0;2.211902;88.195122;29.756098;3.068293;0.180488;0.004878;4.487805;1.951219;9.126829;-0.180488;-0.004878
NEW_MODE;46;9;13;15,16,20,22,33,36,38,39,48,54,57,69,79;DISCOVERY;2009-07-02;2020-05-28;109;109;2.495413;103;94.495413;50;45.87156;10;9.174312;0;0.0;0;0.0;2.191064;87.286238;28.585321;3.113761;0.13945;0.00367;7.209175;17.286239;6.060551;-0.13945;-0.00367
NEW_MODE;46;9;13;15,16,20,22,33,36,38,39,48,54,57,69,79;VALIDATION;2020-05-30;2023-11-18;109;36;2.138889;28;77.777778;11;30.555556;2;5.555556;0;0.0;0;0.0;2.194111;87.388889;28.55;3.316667;0.166667;0.005556;-9.611111;2.005556;2.238889;-0.166667;-0.005556
NEW_MODE;46;9;13;15,16,20,22,33,36,38,39,48,54,57,69,79;TEST;2023-11-21;2026-08-04;109;36;2.055556;31;86.111111;6;16.666667;1;2.777778;0;0.0;0;0.0;2.198389;87.994444;28.477778;3.244445;0.15;0.0;-1.883333;-11.811111;-0.466667;-0.15;0.0
NEW_MODE;47;9;13;04,05,07,11,34,37,40,52,53,64,66,70,88;DISCOVERY;2009-07-02;2020-05-28;125;125;2.464;116;92.8;59;47.2;8;6.4;0;0.0;0;0.0;2.200336;87.8368;28.9024;3.1648;0.1408;0.0016;4.9632;18.2976;3.2352;-0.1408;-0.0016
NEW_MODE;47;9;13;04,05,07,11,34,37,40,52,53,64,66,70,88;VALIDATION;2020-05-30;2023-11-18;125;38;2.078947;30;78.947368;10;26.315789;1;2.631579;0;0.0;0;0.0;2.206105;87.805263;29.305263;3.326316;0.168421;0.005263;-8.857895;-2.989474;-0.694737;-0.168421;-0.005263
NEW_MODE;47;9;13;04,05,07,11,34,37,40,52,53,64,66,70,88;TEST;2023-11-21;2026-08-04;125;40;2.05;33;82.5;8;20.0;1;2.5;0;0.0;0;0.0;2.1914;87.315;28.655;3.06;0.125;0.01;-4.815;-8.655;-0.56;-0.125;-0.01
NEW_MODE;48;9;13;03,04,09,12,13,17,18,22,26,36,69,80,85;DISCOVERY;2009-07-02;2020-05-28;121;121;2.363636;108;89.256198;53;43.801653;4;3.305785;0;0.0;0;0.0;2.196628;87.418182;28.910744;3.203306;0.13719;0.0;1.838016;14.890909;0.102479;-0.13719;0.0
NEW_MODE;48;9;13;03,04,09,12,13,17,18,22,26,36,69,80,85;VALIDATION;2020-05-30;2023-11-18;121;40;1.975;32;80.0;7;17.5;0;0.0;0;0.0;0;0.0;2.1982;87.765;28.91;3.025;0.145;0.0;-7.765;-11.41;-3.025;-0.145;0.0
NEW_MODE;48;9;13;03,04,09,12,13,17,18,22,26,36,69,80,85;TEST;2023-11-21;2026-08-04;121;31;2.096774;27;87.096774;6;19.354839;1;3.225806;0;0.0;0;0.0;2.197742;87.593548;28.703226;3.264516;0.219355;0.0;-0.496774;-9.348387;-0.03871;-0.219355;0.0
NEW_MODE;49;9;13;18,26,34,35,38,43,47,51,55,57,68,74,87;DISCOVERY;2009-07-02;2020-05-28;125;125;2.488;121;96.8;56;44.8;9;7.2;0;0.0;0;0.0;2.193552;87.384;28.6512;3.192;0.1472;0.0032;9.416;16.1488;4.008;-0.1472;-0.0032
NEW_MODE;49;9;13;18,26,34,35,38,43,47,51,55,57,68,74,87;VALIDATION;2020-05-30;2023-11-18;125;47;2.106383;44;93.617021;8;17.021277;0;0.0;0;0.0;0;0.0;2.197192;87.748936;28.765957;3.153192;0.068085;0.0;5.868085;-11.74468;-3.153192;-0.068085;0.0
NEW_MODE;49;9;13;18,26,34,35,38,43,47,51,55,57,68,74,87;TEST;2023-11-21;2026-08-04;125;41;2.146341;34;82.926829;12;29.268293;1;2.439024;0;0.0;0;0.0;2.206585;87.882927;29.385366;3.243902;0.165854;0.004878;-4.956098;-0.117073;-0.804878;-0.165854;-0.004878
NEW_MODE;50;9;13;01,03,05,06,09,15,30,36,38,43,70,80,89;DISCOVERY;2009-07-02;2020-05-28;103;103;2.339806;96;93.203883;36;34.951456;6;5.825243;0;0.0;0;0.0;2.197573;87.553398;29.001942;3.064078;0.149515;0.005825;5.650485;5.949514;2.761165;-0.149515;-0.005825
NEW_MODE;50;9;13;01,03,05,06,09,15,30,36,38,43,70,80,89;VALIDATION;2020-05-30;2023-11-18;103;27;2.074074;25;92.592593;4;14.814815;0;0.0;0;0.0;0;0.0;2.192;87.762963;28.274074;3.02963;0.148148;0.0;4.82963;-13.459259;-3.02963;-0.148148;0.0
NEW_MODE;50;9;13;01,03,05,06,09,15,30,36,38,43,70,80,89;TEST;2023-11-21;2026-08-04;103;27;2.185185;24;88.888889;8;29.62963;0;0.0;0;0.0;0;0.0;2.204815;87.844444;29.451852;3.074074;0.111111;0.007407;1.044445;0.177778;-3.074074;-0.111111;-0.007407
NEW_MODE;51;9;13;01,09,13,28,32,38,43,49,63,74,83,86,87;DISCOVERY;2009-07-02;2020-05-28;119;119;2.411765;115;96.638655;48;40.336134;5;4.201681;0;0.0;0;0.0;2.197176;87.779832;28.808403;2.978151;0.166387;0.001681;8.858823;11.527731;1.22353;-0.166387;-0.001681
NEW_MODE;51;9;13;01,09,13,28,32,38,43,49,63,74,83,86,87;VALIDATION;2020-05-30;2023-11-18;119;33;2.242424;29;87.878788;11;33.333333;1;3.030303;0;0.0;0;0.0;2.203697;87.466667;29.860606;2.963636;0.084848;0.0;0.412121;3.472727;0.066667;-0.084848;0.0
NEW_MODE;51;9;13;01,09,13,28,32,38,43,49,63,74,83,86,87;TEST;2023-11-21;2026-08-04;119;36;2.055556;29;80.555556;9;25.0;0;0.0;0;0.0;0;0.0;2.207056;87.6;29.772222;3.188889;0.172222;0.0;-7.044444;-4.772222;-3.188889;-0.172222;0.0
NEW_MODE;52;9;13;01,03,05,17,25,33,39,43,45,66,76,83,89;DISCOVERY;2009-07-02;2020-05-28;131;131;2.335878;119;90.839695;53;40.458015;3;2.290076;0;0.0;0;0.0;2.197282;87.494657;28.964885;3.126718;0.157252;0.001527;3.345038;11.49313;-0.836642;-0.157252;-0.001527
NEW_MODE;52;9;13;01,03,05,17,25,33,39,43,45,66,76,83,89;VALIDATION;2020-05-30;2023-11-18;131;44;2.227273;38;86.363636;12;27.272727;4;9.090909;0;0.0;0;0.0;2.194682;87.527273;28.872727;2.927273;0.15;0.0;-1.163637;-1.6;6.163636;-0.15;0.0
NEW_MODE;52;9;13;01,03,05,17,25,33,39,43,45,66,76,83,89;TEST;2023-11-21;2026-08-04;131;38;2.263158;34;89.473684;13;34.210526;1;2.631579;0;0.0;0;0.0;2.205474;87.905263;29.068421;3.347368;0.226316;0.005263;1.568421;5.142105;-0.715789;-0.226316;-0.005263
NEW_MODE;53;9;13;16,21,23,24,41,55,56,62,73,81,82,84,88;DISCOVERY;2009-07-02;2020-05-28;91;91;2.648352;88;96.703297;51;56.043956;11;12.087912;0;0.0;0;0.0;2.204395;87.802198;29.134066;3.336264;0.16044;0.010989;8.901099;26.90989;8.751648;-0.16044;-0.010989
NEW_MODE;53;9;13;16,21,23,24,41,55,56,62,73,81,82,84,88;VALIDATION;2020-05-30;2023-11-18;91;35;2.257143;32;91.428571;12;34.285714;0;0.0;0;0.0;0;0.0;2.187314;87.28;28.16;3.188572;0.131429;0.0;4.148571;6.125714;-3.188572;-0.131429;0.0
NEW_MODE;53;9;13;16,21,23,24,41,55,56,62,73,81,82,84,88;TEST;2023-11-21;2026-08-04;91;35;2.228571;33;94.285714;10;28.571429;0;0.0;0;0.0;0;0.0;2.201086;87.942857;28.76;3.222857;0.188571;0.0;6.342857;-0.188571;-3.222857;-0.188571;0.0
NEW_MODE;54;9;13;05,10,19,22,25,39,47,49,67,68,69,75,85;DISCOVERY;2009-07-02;2020-05-28;129;129;2.496124;123;95.348837;65;50.387597;5;3.875969;0;0.0;0;0.0;2.194682;87.6;28.703876;3.066667;0.116279;0.0;7.748837;21.683721;0.809302;-0.116279;0.0
NEW_MODE;54;9;13;05,10,19,22,25,39,47,49,67,68,69,75,85;VALIDATION;2020-05-30;2023-11-18;129;33;2.242424;28;84.848485;11;33.333333;2;6.060606;0;0.0;0;0.0;2.201576;87.345455;29.375757;3.327273;0.139394;0.0;-2.49697;3.957576;2.733333;-0.139394;0.0
NEW_MODE;54;9;13;05,10,19,22,25,39,47,49,67,68,69,75,85;TEST;2023-11-21;2026-08-04;129;37;2.162162;30;81.081081;8;21.621622;5;13.513514;0;0.0;0;0.0;2.196054;87.459459;29.113514;2.935135;0.113514;0.0;-6.378378;-7.491892;10.578379;-0.113514;0.0
NEW_MODE;55;9;13;11,18,23,32,41,44,47,57,62,72,80,87,88;DISCOVERY;2009-07-02;2020-05-28;121;121;2.338843;108;89.256198;48;39.669421;6;4.958678;0;0.0;0;0.0;2.200512;87.642975;29.042975;3.257851;0.120661;0.0;1.613223;10.626446;1.700827;-0.120661;0.0
NEW_MODE;55;9;13;11,18,23,32,41,44,47,57,62,72,80,87,88;VALIDATION;2020-05-30;2023-11-18;121;41;2.146341;36;87.804878;9;21.95122;2;4.878049;0;0.0;0;0.0;2.205122;87.951219;29.102439;3.273171;0.209756;0.0;-0.146341;-7.151219;1.604878;-0.209756;0.0
NEW_MODE;55;9;13;11,18,23,32,41,44,47,57,62,72,80,87,88;TEST;2023-11-21;2026-08-04;121;39;1.974359;31;79.487179;7;17.948718;0;0.0;0;0.0;0;0.0;2.199282;87.789744;29.2;2.8;0.158974;0.0;-8.302565;-11.251282;-2.8;-0.158974;0.0
NEW_MODE;56;9;13;07,27,28,31,36,38,44,45,73,74,77,81,86;DISCOVERY;2009-07-02;2020-05-28;123;123;2.422764;116;94.308943;53;43.089431;6;4.878049;0;0.0;0;0.0;2.188976;87.582114;28.201626;2.988618;0.139837;0.0;6.726829;14.887805;1.889431;-0.139837;0.0
NEW_MODE;56;9;13;07,27,28,31,36,38,44,45,73,74,77,81,86;VALIDATION;2020-05-30;2023-11-18;123;38;2.342105;37;97.368421;14;36.842105;0;0.0;0;0.0;0;0.0;2.199474;87.48421;29.042105;3.189474;0.247368;0.0;9.884211;7.8;-3.189474;-0.247368;0.0
NEW_MODE;56;9;13;07,27,28,31,36,38,44,45,73,74,77,81,86;TEST;2023-11-21;2026-08-04;123;35;2.171429;31;88.571429;9;25.714286;1;2.857143;0;0.0;0;0.0;2.212743;88.445714;29.6;3.091429;0.148571;0.0;0.125715;-3.885714;-0.234286;-0.148571;0.0
NEW_MODE;57;9;13;02,16,19,20,35,36,42,65,66,74,75,79,83;DISCOVERY;2009-07-02;2020-05-28;116;116;2.448276;105;90.517241;51;43.965517;12;10.344828;0;0.0;0;0.0;2.200948;87.927586;28.965517;3.068966;0.153448;0.0;2.589655;15.0;7.275862;-0.153448;0.0
NEW_MODE;57;9;13;02,16,19,20,35,36,42,65,66,74,75,79,83;VALIDATION;2020-05-30;2023-11-18;116;34;2;26;76.470588;8;23.529412;0;0.0;0;0.0;0;0.0;2.201176;87.405882;29.264706;3.252941;0.194118;0.0;-10.935294;-5.735294;-3.252941;-0.194118;0.0
NEW_MODE;57;9;13;02,16,19,20,35,36,42,65,66,74,75,79,83;TEST;2023-11-21;2026-08-04;116;34;1.970588;27;79.411765;6;17.647059;0;0.0;0;0.0;0;0.0;2.189588;87.929412;28.188235;2.770588;0.1;0.0;-8.517647;-10.541176;-2.770588;-0.1;0.0
NEW_MODE;58;9;13;02,07,19,25,33,44,45,74,76,80,83,87,90;DISCOVERY;2009-07-02;2020-05-28;110;110;2.245455;102;92.727273;33;30.0;2;1.818182;0;0.0;0;0.0;2.200545;87.714545;29.096364;3.145455;0.116364;0.0;5.012728;0.903636;-1.327273;-0.116364;0.0
